PRODUTO,MES,NÚMERO DE POSTOS PESQUISADOS,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO
OLEO DIESEL S10,2019-12,24137,3.8153999999999995,0.20339999999999997,3.29,5.089,0.37839999999999996,0.053000000000000005,3.437,0.1494,2.1737,4.2553,0.043399999999999994
OLEO DIESEL S10,2020-01,19328,3.85575,0.20225,2.899,5.15,0.387,0.0525,3.46875,0.1475,2.7911,4.2966,0.042499999999999996
OLEO DIESEL S10,2020-02,19352,3.7952500000000002,0.21475,3.039,5.07,0.48325,0.0565,3.312,0.16225,2.8397,4.2706,0.04875
OLEO DIESEL S10,2020-03,24092,3.6515999999999997,0.2424,2.699,5.07,0.531,0.06659999999999999,3.1206,0.1774,2.3424,4.1922,0.05720000000000001
OLEO DIESEL S10,2020-04,19201,3.3755,0.26875000000000004,2.465,5.07,0.5115000000000001,0.0795,2.864,0.1955,2.27,3.9324,0.06825
OLEO DIESEL S10,2020-05,24091,3.1396,0.2782,2.489,5.07,0.5384,0.0886,2.6012,0.185,2.1613,3.7,0.071
OLEO DIESEL S10,2020-06,19259,3.166,0.2555,2.53,5.07,0.4765,0.08075,2.6895,0.15875,2.1613,3.7,0.059
OLEO DIESEL S10,2020-07,19308,3.33575,0.23475000000000001,2.58,5.07,0.4265,0.07050000000000001,2.90925,0.164,2.1607,3.721,0.0565
OLEO DIESEL S10,2020-08,14398,3.4316666666666666,0.23033333333333336,2.79,5.07,0.4013333333333333,0.06733333333333334,3.030333333333333,0.15066666666666664,2.1604,3.9035,0.049666666666666665
OLEO DIESEL S10,2020-10,1887,3.5805,0.2555,3.079,4.69,,0.07150000000000001,,,,,
OLEO DIESEL S10,2020-11,7623,3.6106000000000003,0.23679999999999998,2.989,5.221,,0.0658,,,,,
OLEO DIESEL S10,2020-12,7389,3.6905,0.22575,3.099,5.379,,0.061,,,,,
OLEO DIESEL S10,2021-01,10451,3.7817999999999996,0.22139999999999999,3.239,5.3,,0.0586,,,,,
OLEO DIESEL S10,2021-02,9211,4.09025,0.23625000000000002,3.199,5.89,,0.057749999999999996,,,,,
OLEO DIESEL S10,2021-03,10209,4.3145,0.25325,3.699,5.89,,0.05875,,,,,
OLEO DIESEL S10,2021-04,10429,4.26,0.25625,3.699,5.78,,0.06025,,,,,
OLEO DIESEL S10,2021-05,14006,4.5241999999999996,0.254,3.299,6.349,,0.05600000000000001,,,,,
OLEO DIESEL S10,2021-06,13345,4.5655,0.24375,2.805,6.349,,0.0535,,,,,
OLEO DIESEL S10,2021-07,14402,4.64175,0.24925,3.899,6.2,,0.05375,,,,,
OLEO DIESEL S10,2021-08,17944,4.671200000000001,0.255,4.005,6.49,,0.054400000000000004,,,,,
OLEO DIESEL S10,2021-09,14471,4.777,0.25375000000000003,4.009,6.449,,0.05325,,,,,
OLEO DIESEL S10,2021-10,19059,5.162000000000001,0.2638,4.049,6.8,,0.0512,,,,,
OLEO DIESEL S10,2021-11,15515,5.44775,0.251,4.099,6.75,,0.046,,,,,
OLEO DIESEL S10,2021-12,15389,5.41925,0.2555,4.499,6.959,,0.0475,,,,,
OLEO DIESEL S10,2022-01,19584,5.569599999999999,0.26420000000000005,4.369,7.005,,0.047599999999999996,,,,,
OLEO DIESEL S10,2022-02,16404,5.65625,0.26225,4.369,7.085,,0.04625,,,,,
OLEO DIESEL S10,2022-03,16399,6.51675,0.34275,4.979,8.065,,0.05325,,,,,
OLEO DIESEL S10,2022-04,17296,6.7315000000000005,0.297,4.659,8.065,,0.04425,,,,,
OLEO DIESEL S10,2022-05,22223,6.975,0.3436,5.378,8.49,,0.0492,,,,,
OLEO DIESEL S10,2022-06,18215,7.3475,0.34975,5.39,9.15,,0.04775,,,,,
OLEO DIESEL S10,2022-07,22757,7.548,0.29219999999999996,6.29,9.0,,0.038400000000000004,,,,,
OLEO DIESEL S10,2022-08,18292,7.109999999999999,0.3365,5.46,9.0,,0.0475,,,,,
OLEO DIESEL S10,2022-09,14178,6.862500000000001,0.32575,3.69,8.89,,0.0475,,,,,
OLEO DIESEL S10,2022-10,6839,6.684,0.33920000000000006,3.59,8.59,,0.0506,,,,,
OLEO DIESEL S10,2022-11,8447,6.6875,0.324,5.75,8.59,,0.0485,,,,,
OLEO DIESEL S10,2022-12,9142,6.4775,0.354,5.57,9.65,,0.05475,,,,,
OLEO DIESEL S10,2023-01,13607,6.436,0.3654,5.59,8.85,,0.0568,,,,,
OLEO DIESEL S10,2023-02,11944,6.1225,0.405,5.27,8.88,,0.066,,,,,
OLEO DIESEL S10,2023-03,12276,5.9425,0.396,5.09,8.91,,0.06675,,,,,
OLEO DIESEL S10,2023-04,15925,5.786,0.4102,4.88,9.0,,0.071,,,,,
OLEO DIESEL S10,2023-05,13203,5.3575,0.42000000000000004,4.49,9.0,,0.07825,,,,,
OLEO DIESEL S10,2023-06,13285,5.08,0.39175000000000004,4.39,8.38,,0.077,,,,,
OLEO DIESEL S10,2023-07,17032,5.0,0.37679999999999997,4.27,9.0,,0.0754,,,,,
OLEO DIESEL S10,2023-08,13512,5.6899999999999995,0.38175000000000003,4.19,8.49,,0.068,,,,,
OLEO DIESEL S10,2023-09,13456,6.205,0.31725000000000003,4.79,8.49,,0.050749999999999997,,,,,
OLEO DIESEL S10,2023-10,16811,6.2219999999999995,0.3286,4.66,8.89,,0.0528,,,,,
OLEO DIESEL S10,2023-11,13794,6.1975,0.35224999999999995,4.99,8.89,,0.057,,,,,
OLEO DIESEL S10,2023-12,16952,6.016,0.3832,4.89,8.89,,0.064,,,,,
OLEO DIESEL S10,2024-01,13545,5.9375,0.39175000000000004,4.99,8.89,,0.06575,,,,,
OLEO DIESEL S10,2024-02,13927,5.97,0.382,4.99,8.89,,0.06425,,,,,
OLEO DIESEL S10,2024-03,17353,5.93,0.38,4.99,8.49,,0.06420000000000001,,,,,
OLEO DIESEL S10,2024-04,13988,5.9475,0.36824999999999997,5.09,8.49,,0.062,,,,,
OLEO DIESEL S10,2024-05,13532,5.9425,0.36424999999999996,5.24,8.49,,0.06125,,,,,
OLEO DIESEL S10,2024-06,16645,5.936,0.3576,5.11,8.49,,0.0602,,,,,
OLEO DIESEL S10,2024-07,11834,6.0275,0.34425,5.2,8.49,,0.05725,,,,,
OLEO DIESEL S10,2024-08,11720,6.0225,0.3475,5.19,8.99,,0.0575,,,,,
OLEO DIESEL S10,2024-09,14662,6.016,0.3532,5.33,8.99,,0.0586,,,,,
OLEO DIESEL S10,2024-10,11785,6.02,0.3635,5.33,8.99,,0.06025,,,,,
OLEO DIESEL S10,2024-11,11192,6.047499999999999,0.358,5.39,8.99,,0.05925,,,,,
OLEO DIESEL S10,2024-12,13600,6.116,0.3566,5.09,8.99,,0.05840000000000001,,,,,
OLEO DIESEL S10,2025-01,11465,6.16,0.35724999999999996,5.19,8.99,,0.058,,,,,
OLEO DIESEL S10,2025-02,11674,6.46,0.35324999999999995,5.54,8.99,,0.0545,,,,,
OLEO DIESEL S10,2025-03,15153,6.4159999999999995,0.357,5.59,8.99,,0.055200000000000006,,,,,
OLEO DIESEL S10,2025-04,12006,6.2725,0.3975,5.44,8.99,,0.063,,,,,
OLEO DIESEL S10,2025-05,11968,6.1225,0.42274999999999996,5.28,8.99,,0.06925,,,,,
OLEO DIESEL S10,2025-06,14711,6.037999999999999,0.42519999999999997,5.19,8.99,,0.07039999999999999,,,,,
OLEO DIESEL S10,2025-07,10039,6.035,0.4225,5.09,8.99,,0.07,,,,,
OLEO DIESEL S10,2025-08,11761,6.064,0.41100000000000003,5.19,9.29,,0.06760000000000001,,,,,
OLEO DIESEL S10,2025-09,9785,6.06,0.42025,5.34,9.29,,0.06925,,,,,
OLEO DIESEL S10,2025-10,10402,6.055,0.39,5.39,9.29,,0.06425,,,,,
OLEO DIESEL S10,2025-11,13888,6.066,0.364,4.73,8.99,,0.0598,,,,,
OLEO DIESEL S10,2025-12,11053,6.075,0.3665,5.39,8.99,,0.0605,,,,,
OLEO DIESEL S10,2026-01,11769,6.1175,0.3715,5.35,9.39,,0.06075,,,,,
OLEO DIESEL S10,2026-02,11847,6.105,0.381,5.33,9.99,,0.0625,,,,,
OLEO DIESEL S10,2026-03,5897,6.52,0.4495,5.39,9.99,,0.0685,,,,,
ÓLEO DIESEL,2004-05,42342,1.43975,0.07975,1.18,1.9,0.17675,0.0555,1.263,0.05475,1.0029,1.549,0.04375
ÓLEO DIESEL,2004-06,42376,1.49975,0.08475,1.15,1.99,0.19725,0.056499999999999995,1.3025,0.062,0.73067,1.59,0.04775
ÓLEO DIESEL,2004-07,42418,1.547,0.08225,1.288,2.05,0.18925,0.05325,1.35775,0.05975,1.1309,1.6503,0.04375
ÓLEO DIESEL,2004-08,52921,1.548,0.0806,1.29,2.05,0.18719999999999998,0.0522,1.3608,0.05500000000000001,1.0733,1.651,0.040600000000000004
ÓLEO DIESEL,2004-09,42287,1.548,0.08025,1.29,2.05,0.18525,0.052,1.3627500000000001,0.055,1.129,1.6569,0.04
ÓLEO DIESEL,2004-10,52630,1.5782,0.08320000000000001,1.29,2.15,0.1958,0.0526,1.3824,0.0588,1.2,1.7202,0.0424
ÓLEO DIESEL,2004-11,41970,1.60225,0.08600000000000001,1.339,2.15,0.19274999999999998,0.0535,1.4095,0.064,1.222,1.836,0.04525
ÓLEO DIESEL,2004-12,41962,1.692,0.0885,1.429,2.15,0.196,0.0525,1.496,0.06775,1.222,1.876,0.04525
ÓLEO DIESEL,2005-01,52620,1.6896,0.08639999999999999,1.46,2.37,0.1882,0.051000000000000004,1.5013999999999998,0.0598,1.21978,1.857,0.04
ÓLEO DIESEL,2005-02,41924,1.68625,0.08675,1.399,2.37,0.1865,0.05175,1.4997500000000001,0.05925,1.187,1.8391,0.03925
ÓLEO DIESEL,2005-03,41868,1.6835,0.08625,1.129,2.37,0.18575,0.05125,1.4977500000000001,0.05975,1.222,1.886,0.03975
ÓLEO DIESEL,2005-04,41885,1.6832500000000001,0.08525,1.46,2.35,0.1835,0.050749999999999997,1.4997500000000001,0.0585,1.222,1.886,0.03925
ÓLEO DIESEL,2005-05,52189,1.6960000000000002,0.0856,1.46,2.35,0.17759999999999998,0.0504,1.5184,0.0586,1.1867,1.925,0.0388
ÓLEO DIESEL,2005-06,41833,1.6955,0.087,1.45,2.35,0.175,0.051,1.5205,0.05875,1.222,1.925,0.0385
ÓLEO DIESEL,2005-07,52176,1.6948,0.087,1.429,2.35,0.17479999999999998,0.051000000000000004,1.52,0.059199999999999996,1.22,1.941,0.0388
ÓLEO DIESEL,2005-08,16579,1.6935,0.086,1.3,2.35,0.1735,0.0505,1.52,0.06,1.357,1.99,0.0395
ÓLEO DIESEL,2005-09,26694,1.82525,0.09,1.44,2.5,0.2215,0.04925,1.60375,0.07875,1.01,2.1902,0.049
ÓLEO DIESEL,2005-10,43689,1.8841999999999999,0.0872,1.34,2.79,0.1936,0.0464,1.6905999999999999,0.0664,1.0722,2.1798,0.039400000000000004
ÓLEO DIESEL,2005-11,40536,1.8872499999999999,0.0915,1.599,2.63,0.19075,0.0485,1.6965000000000001,0.06425,1.375,2.181,0.038
ÓLEO DIESEL,2005-12,41391,1.88825,0.09325,1.65,2.6,0.1935,0.04925,1.69475,0.06325,1.3534,2.181,0.03725
ÓLEO DIESEL,2006-01,53185,1.8892,0.0938,1.63,2.65,0.19380000000000003,0.0496,1.6954,0.0636,1.3278,2.1995,0.0376
ÓLEO DIESEL,2006-02,39099,1.88875,0.09525,1.61,2.54,0.192,0.05025,1.69675,0.06375,1.455,2.148,0.0375
ÓLEO DIESEL,2006-03,39773,1.88925,0.09625,1.64,2.698,0.19275,0.051,1.6965,0.06375,1.425,2.1684,0.03775
ÓLEO DIESEL,2006-04,49463,1.8884,0.09659999999999999,1.64,2.59,0.19260000000000002,0.051000000000000004,1.6957999999999998,0.066,1.165,2.161,0.039
ÓLEO DIESEL,2006-05,39128,1.8860000000000001,0.0975,1.589,2.68,0.19075,0.0515,1.6952500000000001,0.0655,1.4983,2.1631,0.0385
ÓLEO DIESEL,2006-06,39415,1.8832499999999999,0.09725,1.66,2.58,0.19025,0.05175,1.693,0.06525,1.52,2.166,0.03825
ÓLEO DIESEL,2006-07,49388,1.8828,0.0978,1.659,2.58,0.18980000000000002,0.052000000000000005,1.693,0.0648,1.425,2.1601,0.038
ÓLEO DIESEL,2006-08,38371,1.882,0.09775,1.679,2.58,0.1875,0.05225,1.6945000000000001,0.0645,1.425,2.1691,0.038
ÓLEO DIESEL,2006-09,35684,1.88025,0.098,1.63,2.58,0.18175,0.05225,1.6985000000000001,0.06625,1.425,2.1691,0.039
ÓLEO DIESEL,2006-10,38180,1.8788,0.0982,1.65,2.58,0.182,0.0522,1.6968,0.0654,1.427,2.1691,0.038400000000000004
ÓLEO DIESEL,2006-11,30059,1.8784999999999998,0.09775,1.649,2.58,0.18225,0.052,1.69625,0.065,1.425,2.1691,0.038
ÓLEO DIESEL,2006-12,37987,1.8776,0.0982,1.66,2.58,0.1808,0.0522,1.6968,0.067,1.425,2.1691,0.039400000000000004
ÓLEO DIESEL,2007-01,32291,1.87825,0.098,1.65,2.7,0.18075,0.05225,1.6975,0.066,1.425,2.1698,0.039
ÓLEO DIESEL,2007-02,33628,1.8775,0.09725,1.65,2.58,0.18075,0.052,1.69675,0.06625,1.415,2.215,0.03925
ÓLEO DIESEL,2007-03,33835,1.8777499999999998,0.09825,1.63,2.58,0.18125,0.0525,1.6965,0.0665,1.2215,2.1716,0.0395
ÓLEO DIESEL,2007-04,43059,1.8783999999999998,0.0968,1.62,2.58,0.18359999999999999,0.0516,1.6948,0.066,1.415,2.1716,0.0392
ÓLEO DIESEL,2007-05,32408,1.87675,0.09475,1.649,2.58,0.18175,0.050749999999999997,1.695,0.064,1.415,2.1568,0.038
ÓLEO DIESEL,2007-06,30948,1.8745,0.095,1.649,2.58,0.17975,0.051,1.69475,0.064,1.425,2.1577,0.038
ÓLEO DIESEL,2007-07,37201,1.873,0.0928,1.659,2.58,0.178,0.0496,1.6949999999999998,0.0622,1.425,2.1577,0.0368
ÓLEO DIESEL,2007-08,26345,1.874,0.09425,1.64,2.58,0.1785,0.05025,1.6955,0.062,1.425,2.2214,0.0365
ÓLEO DIESEL,2007-09,26647,1.8728000000000002,0.0944,1.629,2.58,0.1782,0.0504,1.6946,0.059399999999999994,1.425,2.1577,0.035199999999999995
ÓLEO DIESEL,2007-10,22506,1.871,0.0935,1.67,2.5,0.1755,0.05,1.6955,0.0575,1.425,2.0387,0.034
ÓLEO DIESEL,2007-11,22095,1.87525,0.0965,1.67,2.58,0.17525,0.0515,1.7,0.06025,1.425,2.1603,0.035500000000000004
ÓLEO DIESEL,2007-12,28226,1.8798,0.0972,1.658,2.58,0.176,0.0518,1.7038,0.0618,1.425,2.1653,0.036199999999999996
ÓLEO DIESEL,2008-01,29571,1.8912499999999999,0.09425,1.667,2.58,0.17325,0.05,1.718,0.06025,1.435,2.1814,0.035
ÓLEO DIESEL,2008-02,29864,1.894,0.0945,1.69,2.58,0.17375,0.05,1.72025,0.06175,1.5803,2.1835,0.036000000000000004
ÓLEO DIESEL,2008-03,37406,1.8951999999999998,0.0948,1.677,2.58,0.1742,0.05,1.721,0.0618,1.58,2.2058,0.0358
ÓLEO DIESEL,2008-04,29876,1.89675,0.095,1.69,2.58,0.175,0.05,1.7217500000000001,0.06325,1.559,2.2078,0.03675
ÓLEO DIESEL,2008-05,29709,2.05875,0.10025,1.74,2.75,0.2215,0.04875,1.83725,0.08374999999999999,1.5928,2.3731,0.0455
ÓLEO DIESEL,2008-06,37347,2.07,0.095,1.729,2.75,0.19660000000000002,0.045799999999999993,1.8734000000000002,0.0654,1.5902,2.295,0.034999999999999996
ÓLEO DIESEL,2008-07,29788,2.1135,0.0925,1.869,2.75,0.19825,0.04375,1.91525,0.065,1.64,2.3314,0.034
ÓLEO DIESEL,2008-08,37213,2.12,0.092,1.85,2.758,0.194,0.043199999999999995,1.9259999999999997,0.0634,1.603,2.3522,0.033
ÓLEO DIESEL,2008-09,29824,2.122,0.092,1.899,2.79,0.19525,0.0435,1.92675,0.06325,1.6858,2.37,0.033
ÓLEO DIESEL,2008-10,29891,2.124,0.09325,1.839,2.79,0.1965,0.044,1.9275,0.064,1.7145,2.37,0.033
ÓLEO DIESEL,2008-11,37408,2.125,0.0938,1.869,2.79,0.1976,0.044199999999999996,1.9274,0.0638,1.7145,2.339,0.0332
ÓLEO DIESEL,2008-12,29891,2.1254999999999997,0.09525,1.789,2.79,0.19875,0.04475,1.92675,0.06375,1.761,2.5,0.033
ÓLEO DIESEL,2009-01,29693,2.125,0.095,1.89,2.79,0.1965,0.04475,1.9285,0.06525,1.77,2.5,0.03375
ÓLEO DIESEL,2009-02,29652,2.12575,0.09475,1.899,2.98,0.2,0.04475,1.92575,0.0655,1.78,2.403,0.034
ÓLEO DIESEL,2009-03,37149,2.1248,0.0948,1.89,2.79,0.20180000000000003,0.044599999999999994,1.923,0.0664,1.77,2.3605,0.0344
ÓLEO DIESEL,2009-04,29803,2.123,0.0945,1.849,2.79,0.20350000000000001,0.0445,1.9195,0.0675,1.77,2.3638,0.03475
ÓLEO DIESEL,2009-05,37289,2.1218,0.09559999999999999,1.87,2.79,0.2042,0.045,1.9176000000000002,0.069,1.75,2.3725,0.036
ÓLEO DIESEL,2009-06,29897,2.0615,0.10975,1.78,2.79,0.2355,0.05325,1.826,0.09125,1.6,2.3734,0.05025
ÓLEO DIESEL,2009-07,30042,2.0140000000000002,0.108,1.769,2.75,0.24075,0.05375,1.77325,0.0815,1.6,2.34,0.046
ÓLEO DIESEL,2009-08,16985,2.004,0.10866666666666668,1.199,2.75,0.23666666666666666,0.05433333333333334,1.7673333333333332,0.08633333333333333,0.8764,2.318,0.048999999999999995
ÓLEO DIESEL,2009-09,13460,1.99825,0.112,1.449,2.75,0.23425,0.05625,1.7639999999999998,0.081,0.949,2.2625,0.046
ÓLEO DIESEL,2009-10,22354,2.0,0.1125,1.49,2.89,0.2375,0.05625,1.7625,0.08025,1.0896,2.2653,0.0455
ÓLEO DIESEL,2009-11,31220,2.002,0.11140000000000001,1.03,2.89,0.2404,0.055600000000000004,1.7616,0.0794,1.05,2.2978,0.045
ÓLEO DIESEL,2009-12,26108,1.9985,0.1075,1.08,2.75,0.2385,0.054,1.76,0.07325,1.1754,2.2683,0.0415
ÓLEO DIESEL,2010-01,33090,2.0054000000000003,0.10600000000000001,1.5,2.75,0.2326,0.0528,1.7728000000000002,0.07139999999999999,1.2311,2.1895,0.0402
ÓLEO DIESEL,2010-02,28448,2.0084999999999997,0.10825,1.69,2.75,0.2335,0.054,1.775,0.07075000000000001,1.331,2.2344,0.03975
ÓLEO DIESEL,2010-03,29298,2.007,0.109,1.449,2.75,0.233,0.05425,1.774,0.07025,1.2082,2.2184,0.0395
ÓLEO DIESEL,2010-04,29255,2.005,0.10975,1.69,2.82,0.23275,0.0545,1.77225,0.06975,1.3547,2.1794,0.03925
ÓLEO DIESEL,2010-05,36723,2.0034,0.10940000000000001,1.65,2.75,0.2326,0.054400000000000004,1.7708,0.0698,1.3104,2.2242,0.0396
ÓLEO DIESEL,2010-06,29495,2.002,0.11025,1.599,2.75,0.23175,0.05475,1.7702499999999999,0.07075,1.2416,2.1405,0.04
ÓLEO DIESEL,2010-07,29416,2.00175,0.11,1.699,2.829,0.23175,0.05475,1.77,0.0695,1.3042,2.15,0.03925
ÓLEO DIESEL,2010-08,36958,1.9986000000000002,0.10880000000000001,1.448,2.75,0.23120000000000002,0.0548,1.7673999999999999,0.0688,1.324,2.085,0.0388
ÓLEO DIESEL,2010-09,29463,1.99825,0.10925,1.648,2.75,0.23,0.055,1.76825,0.07,1.4699,2.0846,0.04
ÓLEO DIESEL,2010-10,36962,2.0,0.1096,1.699,2.75,0.2338,0.05500000000000001,1.7662,0.07339999999999999,1.2222,2.2121,0.041400000000000006
ÓLEO DIESEL,2010-11,29555,1.9997500000000001,0.11025,1.58,2.75,0.23675,0.05525,1.763,0.075,1.185,2.213,0.043
ÓLEO DIESEL,2010-12,29533,2.0,0.1105,1.699,2.75,0.23725,0.05525,1.76275,0.076,1.2006,2.2372,0.04325
ÓLEO DIESEL,2011-01,36898,2.0096,0.11000000000000001,1.69,2.72,0.23120000000000002,0.0546,1.7784,0.0762,1.5527,2.2121,0.043
ÓLEO DIESEL,2011-02,29630,2.017,0.10975,1.449,2.88,0.23,0.0545,1.787,0.07475,1.5171,2.3,0.042
ÓLEO DIESEL,2011-03,29687,2.02575,0.11125,1.699,2.82,0.236,0.055,1.78975,0.0775,1.1946,2.3,0.0435
ÓLEO DIESEL,2011-04,29725,2.032,0.11375,1.02,2.826,0.242,0.05625,1.79,0.07975,1.23,2.33,0.04475
ÓLEO DIESEL,2011-05,37220,2.0292000000000003,0.11280000000000001,1.699,2.98,0.2408,0.055600000000000004,1.7884,0.0786,1.42,2.33,0.044
ÓLEO DIESEL,2011-06,29797,2.02675,0.11325,1.73,2.85,0.24075,0.05575,1.786,0.0795,1.1733,2.33,0.04475
ÓLEO DIESEL,2011-07,37322,2.0276,0.1116,1.699,2.79,0.23739999999999997,0.05500000000000001,1.7902,0.07780000000000001,1.438,2.2802,0.0436
ÓLEO DIESEL,2011-08,29777,2.02725,0.11225,1.729,2.8,0.23625,0.05525,1.791,0.07875,1.54,2.359,0.04425
ÓLEO DIESEL,2011-09,29766,2.027,0.112,1.749,2.8,0.236,0.05525,1.791,0.07925,1.54,2.379,0.0445
ÓLEO DIESEL,2011-10,37136,2.0294,0.1136,1.699,2.799,0.23159999999999997,0.05600000000000001,1.7978,0.0816,1.6074,2.389,0.045399999999999996
ÓLEO DIESEL,2011-11,29611,2.03025,0.114,1.749,2.81,0.2295,0.056,1.8007499999999999,0.08225,1.564,2.359,0.0455
ÓLEO DIESEL,2011-12,29689,2.0317499999999997,0.11275,1.749,2.799,0.22725,0.05575,1.8045,0.08275,1.4808,2.3505,0.04575
ÓLEO DIESEL,2012-01,37119,2.0382,0.1126,1.7,2.8,0.22440000000000002,0.055200000000000006,1.8137999999999999,0.0824,1.1811,2.2569,0.045599999999999995
ÓLEO DIESEL,2012-02,29560,2.04025,0.114,1.669,2.8,0.2235,0.05575,1.81675,0.08524999999999999,1.3196,2.3729,0.04675
ÓLEO DIESEL,2012-03,29527,2.042,0.113,1.68,2.949,0.22325,0.05525,1.81875,0.08425,1.029,2.3589,0.04625
ÓLEO DIESEL,2012-04,37001,2.045,0.11220000000000001,1.68,2.8,0.22760000000000002,0.05500000000000001,1.8174,0.0856,1.481,2.39,0.047
ÓLEO DIESEL,2012-05,29464,2.04575,0.11225,1.749,2.79,0.232,0.055,1.81375,0.08625,1.418,2.3614,0.04725
ÓLEO DIESEL,2012-06,29404,2.045,0.11325,1.729,2.8,0.23325,0.05525,1.81175,0.0865,1.3012,2.353,0.0475
ÓLEO DIESEL,2012-07,36532,2.08,0.1146,1.739,2.95,0.2358,0.055200000000000006,1.8442,0.0894,1.2985,2.3699,0.0484
ÓLEO DIESEL,2012-08,29045,2.1317500000000003,0.1115,1.797,2.95,0.23275,0.0525,1.899,0.08275,1.512,2.3965,0.0435
ÓLEO DIESEL,2012-09,36016,2.1368,0.11140000000000001,1.79,2.95,0.23080000000000003,0.052000000000000005,1.906,0.08320000000000001,1.639,2.4365,0.04379999999999999
ÓLEO DIESEL,2012-10,28625,2.1455,0.1125,1.799,2.95,0.225,0.0525,1.9204999999999999,0.08574999999999999,1.7,2.57,0.0445
ÓLEO DIESEL,2012-11,28477,2.1475,0.1125,1.8,2.95,0.22175,0.05275,1.9257499999999999,0.0835,1.6383,2.57,0.04375
ÓLEO DIESEL,2012-12,28334,2.15125,0.11225,1.869,2.95,0.224,0.05225,1.92725,0.081,1.6601,2.57,0.042499999999999996
